Filename,Labels
14252_train.jpg,knife
12810_train.jpg,cannon
19439_train.jpg,speed-boat
8293_train.jpg,treadmill
8124_train.jpg,airplanes-101
977_train.jpg,snake
3419_train.jpg,hummingbird
14497_train.jpg,motorbikes-101
11691_train.jpg,boom-box
8420_train.jpg,swan
11005_train.jpg,horse
6596_train.jpg,people
1197_train.jpg,baseball-glove
18882_train.jpg,sneaker
249_train.jpg,chess-board
17678_train.jpg,faces-easy-101
9779_train.jpg,mushroom
18468_train.jpg,pez-dispenser
13519_train.jpg,galaxy
8596_train.jpg,fire-extinguisher
9398_train.jpg,light-house
9503_train.jpg,syringe
11915_train.jpg,ladder
9736_train.jpg,mushroom
17206_train.jpg,conch
503_train.jpg,gas-pump
478_train.jpg,mailbox
11033_train.jpg,horse
9787_train.jpg,mushroom
15147_train.jpg,guitar-pick
1493_train.jpg,cormorant
5993_train.jpg,grasshopper
13794_train.jpg,bathtub
9979_train.jpg,megaphone
21274_train.jpg,fire-hydrant
4287_train.jpg,car-side-101
9719_train.jpg,elk
16017_train.jpg,computer-monitor
21308_train.jpg,goldfish
15731_train.jpg,pyramid
15661_train.jpg,chandelier-101
9228_train.jpg,tambourine
17385_train.jpg,flashlight
3556_train.jpg,sextant
19360_train.jpg,paper-shredder
19468_train.jpg,brain-101
3756_train.jpg,frisbee
26_train.jpg,mattress
4223_train.jpg,hot-dog
7785_train.jpg,airplanes-101
5158_train.jpg,tennis-racket
3231_train.jpg,sunflower-101
16550_train.jpg,rifle
6368_train.jpg,mountain-bike
15177_train.jpg,saddle
5520_train.jpg,golden-gate-bridge
10431_train.jpg,canoe
1106_train.jpg,tombstone
17886_train.jpg,sword
5511_train.jpg,golden-gate-bridge
18680_train.jpg,ibis-101
16508_train.jpg,rifle
8325_train.jpg,treadmill
4584_train.jpg,watermelon
12683_train.jpg,pram
15429_train.jpg,harp
4458_train.jpg,umbrella-101
5140_train.jpg,tennis-racket
8625_train.jpg,ice-cream-cone
14017_train.jpg,mars
9647_train.jpg,basketball-hoop
20698_train.jpg,human-skeleton
10291_train.jpg,soccer-ball
14167_train.jpg,coin
3606_train.jpg,cake
10515_train.jpg,self-propelled-lawn-mower
16230_train.jpg,greyhound
6532_train.jpg,people
18790_train.jpg,wine-bottle
20162_train.jpg,triceratops
9281_train.jpg,light-house
277_train.jpg,chess-board
19979_train.jpg,comet
15747_train.jpg,pyramid
20565_train.jpg,bowling-pin
15928_train.jpg,cockroach
12430_train.jpg,leopards-101
1872_train.jpg,menorah-101
14458_train.jpg,motorbikes-101
13287_train.jpg,wheelbarrow
7276_train.jpg,clutter
15403_train.jpg,harp
14434_train.jpg,motorbikes-101
20648_train.jpg,saturn
20657_train.jpg,saturn
1184_train.jpg,baseball-glove
7724_train.jpg,airplanes-101
3456_train.jpg,hummingbird
2678_train.jpg,beer-mug
5523_train.jpg,golden-gate-bridge
14360_train.jpg,porcupine
5827_train.jpg,chimp
5349_train.jpg,sheet-music
6591_train.jpg,people
19444_train.jpg,speed-boat
18131_train.jpg,dog
5238_train.jpg,raccoon
8466_train.jpg,swan
9484_train.jpg,syringe
1691_train.jpg,coffee-mug
9376_train.jpg,light-house
9687_train.jpg,elk
19993_train.jpg,comet
3741_train.jpg,frisbee
200_train.jpg,chess-board
5530_train.jpg,golden-gate-bridge
7809_train.jpg,airplanes-101
16513_train.jpg,rifle
18559_train.jpg,iguana
2086_train.jpg,dumb-bell
11553_train.jpg,t-shirt
15112_train.jpg,guitar-pick
723_train.jpg,skateboard
16914_train.jpg,necktie
14530_train.jpg,motorbikes-101
8239_train.jpg,treadmill
19388_train.jpg,paper-shredder
5391_train.jpg,doorknob
1150_train.jpg,baseball-glove
17698_train.jpg,faces-easy-101
5836_train.jpg,chimp
12546_train.jpg,coffin
1458_train.jpg,socks
8987_train.jpg,lightning
16261_train.jpg,greyhound
3639_train.jpg,cake
6347_train.jpg,bonsai-101
18969_train.jpg,cartman
20722_train.jpg,joy-stick
6497_train.jpg,people
11893_train.jpg,ladder
12747_train.jpg,cowboy-hat
13371_train.jpg,fire-truck
16040_train.jpg,computer-monitor
18352_train.jpg,owl
7132_train.jpg,clutter
6901_train.jpg,clutter
2307_train.jpg,teddy-bear
9925_train.jpg,covered-wagon
1238_train.jpg,spider
2298_train.jpg,teddy-bear
727_train.jpg,skateboard
1459_train.jpg,socks
2021_train.jpg,dumb-bell
18775_train.jpg,wine-bottle
13044_train.jpg,playing-card
5331_train.jpg,sheet-music
15988_train.jpg,cockroach
12501_train.jpg,leopards-101
20946_train.jpg,washing-machine
19211_train.jpg,tweezer
9865_train.jpg,mushroom
19279_train.jpg,snail
12750_train.jpg,cowboy-hat
14232_train.jpg,coin
10965_train.jpg,telephone-box
10537_train.jpg,calculator
20828_train.jpg,llama-101
4788_train.jpg,tripod
7503_train.jpg,giraffe
7306_train.jpg,head-phones
20840_train.jpg,llama-101
8714_train.jpg,windmill
7693_train.jpg,airplanes-101
11720_train.jpg,bulldozer
19269_train.jpg,snail
15519_train.jpg,hammock
18474_train.jpg,pez-dispenser
8075_train.jpg,airplanes-101
1914_train.jpg,welding-mask
8186_train.jpg,fried-egg
2241_train.jpg,computer-keyboard
15965_train.jpg,cockroach
5450_train.jpg,dice
11032_train.jpg,horse
2619_train.jpg,vcr
9654_train.jpg,basketball-hoop
15011_train.jpg,baseball-bat
6000_train.jpg,grasshopper
453_train.jpg,mailbox
17594_train.jpg,faces-easy-101
11227_train.jpg,floppy-disk
773_train.jpg,homer-simpson
2379_train.jpg,centipede
5163_train.jpg,tennis-racket
3596_train.jpg,sextant
11735_train.jpg,bulldozer
16253_train.jpg,greyhound
20117_train.jpg,frog
11712_train.jpg,boom-box
21311_train.jpg,goldfish
2183_train.jpg,soda-can
21247_train.jpg,fire-hydrant
2143_train.jpg,laptop-101
15076_train.jpg,skunk
19195_train.jpg,tweezer
18130_train.jpg,dog
576_train.jpg,ostrich
9176_train.jpg,picnic-table
660_train.jpg,stained-glass
12583_train.jpg,coffin
17884_train.jpg,sword
463_train.jpg,mailbox
12309_train.jpg,screwdriver
14086_train.jpg,spoon
19446_train.jpg,speed-boat
3694_train.jpg,frisbee
17117_train.jpg,fern
16923_train.jpg,necktie
18959_train.jpg,cartman
11279_train.jpg,bat
8057_train.jpg,airplanes-101
2002_train.jpg,ak47
18525_train.jpg,iguana
19095_train.jpg,tennis-ball
11510_train.jpg,t-shirt
10128_train.jpg,teapot
14934_train.jpg,motorbikes-101
1865_train.jpg,menorah-101
75_train.jpg,mattress
16916_train.jpg,necktie
8436_train.jpg,swan
9711_train.jpg,elk
8437_train.jpg,swan
16861_train.jpg,birdbath
8754_train.jpg,roulette-wheel
15456_train.jpg,hammock
14520_train.jpg,motorbikes-101
1447_train.jpg,socks
17859_train.jpg,sword
1155_train.jpg,baseball-glove
700_train.jpg,stained-glass
13607_train.jpg,superman
17643_train.jpg,faces-easy-101
8145_train.jpg,airplanes-101
2005_train.jpg,ak47
14473_train.jpg,motorbikes-101
14338_train.jpg,porcupine
8602_train.jpg,ice-cream-cone
3359_train.jpg,yarmulke
18765_train.jpg,wine-bottle
5612_train.jpg,mussels
6769_train.jpg,clutter
15210_train.jpg,saddle
9747_train.jpg,mushroom
8873_train.jpg,license-plate
14307_train.jpg,knife
10619_train.jpg,horseshoe-crab
9366_train.jpg,light-house
20107_train.jpg,frog
17776_train.jpg,faces-easy-101
20541_train.jpg,bowling-pin
8979_train.jpg,kayak
15174_train.jpg,saddle
3238_train.jpg,sunflower-101
11715_train.jpg,boom-box
12883_train.jpg,eyeglasses
19495_train.jpg,brain-101
130_train.jpg,mattress
9960_train.jpg,megaphone
18361_train.jpg,owl
18709_train.jpg,helicopter-101
7176_train.jpg,clutter
8206_train.jpg,fried-egg
6206_train.jpg,diamond-ring
4292_train.jpg,car-side-101
15255_train.jpg,palm-tree
11300_train.jpg,bat
12958_train.jpg,minotaur
12402_train.jpg,paperclip
9069_train.jpg,lightning
13796_train.jpg,bathtub
9581_train.jpg,refrigerator
18308_train.jpg,owl
13361_train.jpg,fire-truck
14074_train.jpg,mars
8858_train.jpg,license-plate
400_train.jpg,butterfly
6875_train.jpg,clutter
17663_train.jpg,faces-easy-101
19652_train.jpg,gorilla
6851_train.jpg,clutter
4538_train.jpg,hamburger
19945_train.jpg,zebra
15358_train.jpg,mandolin
9599_train.jpg,refrigerator
20454_train.jpg,hibiscus
16717_train.jpg,pci-card
8456_train.jpg,swan
4342_train.jpg,car-side-101
9224_train.jpg,tambourine
1932_train.jpg,welding-mask
16092_train.jpg,watch-101
10332_train.jpg,praying-mantis
3799_train.jpg,cactus
11718_train.jpg,bulldozer
6873_train.jpg,clutter
7242_train.jpg,clutter
17955_train.jpg,grand-piano-101
14846_train.jpg,motorbikes-101
15969_train.jpg,cockroach
14589_train.jpg,motorbikes-101
19987_train.jpg,comet
11943_train.jpg,ladder
8796_train.jpg,tennis-shoes
6009_train.jpg,grasshopper
8993_train.jpg,lightning
6_train.jpg,mattress
17574_train.jpg,faces-easy-101
3374_train.jpg,yarmulke
10672_train.jpg,frying-pan
8200_train.jpg,fried-egg
16714_train.jpg,pci-card
14266_train.jpg,knife
8713_train.jpg,windmill
6061_train.jpg,traffic-light
9614_train.jpg,basketball-hoop
4218_train.jpg,hot-dog
1877_train.jpg,menorah-101
4583_train.jpg,watermelon
15667_train.jpg,chandelier-101
9261_train.jpg,tambourine
16386_train.jpg,penguin
17946_train.jpg,grand-piano-101
6500_train.jpg,people
5005_train.jpg,billiards
12905_train.jpg,eyeglasses
12015_train.jpg,ladder
6326_train.jpg,bonsai-101
5053_train.jpg,billiards
10478_train.jpg,self-propelled-lawn-mower
19849_train.jpg,ipod
4177_train.jpg,tricycle
18364_train.jpg,owl
5294_train.jpg,sheet-music
9276_train.jpg,light-house
14768_train.jpg,motorbikes-101
17370_train.jpg,flashlight
14075_train.jpg,mars
14077_train.jpg,mars
2398_train.jpg,centipede
1758_train.jpg,octopus
12723_train.jpg,pram
15848_train.jpg,touring-bike
1811_train.jpg,octopus
9388_train.jpg,light-house
1076_train.jpg,tombstone
7172_train.jpg,clutter
21244_train.jpg,fire-hydrant
12153_train.jpg,hot-tub
7824_train.jpg,airplanes-101
9406_train.jpg,fighter-jet
8089_train.jpg,airplanes-101
10878_train.jpg,football-helmet
20765_train.jpg,joy-stick
16446_train.jpg,penguin
11849_train.jpg,hawksbill-101
12016_train.jpg,ladder
12587_train.jpg,coffin
19277_train.jpg,snail
14715_train.jpg,motorbikes-101
20489_train.jpg,hibiscus
15025_train.jpg,baseball-bat
19456_train.jpg,speed-boat
6625_train.jpg,people
11867_train.jpg,ladder
6990_train.jpg,clutter
20184_train.jpg,triceratops
15922_train.jpg,cockroach
17887_train.jpg,sword
20923_train.jpg,washing-machine
11010_train.jpg,horse
11085_train.jpg,horse
18347_train.jpg,owl
12202_train.jpg,stirrups
7327_train.jpg,head-phones
8151_train.jpg,airplanes-101
15660_train.jpg,chandelier-101
15528_train.jpg,hammock
14723_train.jpg,motorbikes-101
931_train.jpg,fireworks
562_train.jpg,ostrich
20578_train.jpg,bowling-pin
6048_train.jpg,grasshopper
16095_train.jpg,watch-101
2255_train.jpg,computer-keyboard
18539_train.jpg,iguana
709_train.jpg,skateboard
8609_train.jpg,ice-cream-cone
13624_train.jpg,superman
6917_train.jpg,clutter
16540_train.jpg,rifle
15472_train.jpg,hammock
6735_train.jpg,clutter
14789_train.jpg,motorbikes-101
18970_train.jpg,cartman
13448_train.jpg,ketch-101
5928_train.jpg,binoculars
8752_train.jpg,roulette-wheel
14840_train.jpg,motorbikes-101
1707_train.jpg,theodolite
1151_train.jpg,baseball-glove
1193_train.jpg,baseball-glove
9104_train.jpg,toaster
13732_train.jpg,bathtub
3274_train.jpg,bowling-ball
6103_train.jpg,traffic-light
20065_train.jpg,frog
5337_train.jpg,sheet-music
10392_train.jpg,canoe
19883_train.jpg,ipod
6886_train.jpg,clutter
591_train.jpg,ostrich
14328_train.jpg,porcupine
6750_train.jpg,clutter
11363_train.jpg,t-shirt
6447_train.jpg,tomato
7557_train.jpg,drinking-straw
4642_train.jpg,backpack
17279_train.jpg,swiss-army-knife
2888_train.jpg,lightbulb
11141_train.jpg,horse
17186_train.jpg,conch
21079_train.jpg,steering-wheel
19336_train.jpg,paper-shredder
8229_train.jpg,fried-egg
18348_train.jpg,owl
15948_train.jpg,cockroach
12413_train.jpg,leopards-101
14058_train.jpg,mars
8257_train.jpg,treadmill
20604_train.jpg,saturn
2930_train.jpg,unicorn
5066_train.jpg,billiards
20555_train.jpg,bowling-pin
15179_train.jpg,saddle
4499_train.jpg,hamburger
4711_train.jpg,backpack
2013_train.jpg,ak47
15931_train.jpg,cockroach
15531_train.jpg,hammock
1820_train.jpg,octopus
2316_train.jpg,teddy-bear
14889_train.jpg,motorbikes-101
10201_train.jpg,soccer-ball
12787_train.jpg,cowboy-hat
1769_train.jpg,octopus
10242_train.jpg,soccer-ball
386_train.jpg,butterfly
6065_train.jpg,traffic-light
3909_train.jpg,teepee
4747_train.jpg,smokestack
11709_train.jpg,boom-box
11799_train.jpg,hawksbill-101
1400_train.jpg,bear
18063_train.jpg,hourglass
18093_train.jpg,hourglass
5406_train.jpg,doorknob
3195_train.jpg,goose
6038_train.jpg,grasshopper
8079_train.jpg,airplanes-101
11977_train.jpg,ladder
19128_train.jpg,palm-pilot
14008_train.jpg,mars
11036_train.jpg,horse
12972_train.jpg,minotaur
9744_train.jpg,mushroom
20766_train.jpg,joy-stick
20443_train.jpg,breadmaker
945_train.jpg,fireworks
726_train.jpg,skateboard
12763_train.jpg,cowboy-hat
12565_train.jpg,coffin
4831_train.jpg,tripod
19606_train.jpg,gorilla
13826_train.jpg,bathtub
2868_train.jpg,lightbulb
2119_train.jpg,laptop-101
18565_train.jpg,iguana
7555_train.jpg,drinking-straw
4070_train.jpg,grapes
18825_train.jpg,sneaker
12743_train.jpg,cowboy-hat
5844_train.jpg,binoculars
10737_train.jpg,frying-pan
16873_train.jpg,birdbath
14340_train.jpg,porcupine
16418_train.jpg,penguin
13896_train.jpg,elephant-101
14515_train.jpg,motorbikes-101
3022_train.jpg,electric-guitar-101
2480_train.jpg,rotary-phone
14755_train.jpg,motorbikes-101
18049_train.jpg,hourglass
1133_train.jpg,baseball-glove
4690_train.jpg,backpack
13628_train.jpg,superman
13917_train.jpg,elephant-101
17704_train.jpg,faces-easy-101
5648_train.jpg,mussels
7062_train.jpg,clutter
21170_train.jpg,jesus-christ
7771_train.jpg,airplanes-101
21318_train.jpg,goldfish
12020_train.jpg,ladder
17688_train.jpg,faces-easy-101
18485_train.jpg,pez-dispenser
13263_train.jpg,wheelbarrow
15710_train.jpg,chandelier-101
14186_train.jpg,coin
16435_train.jpg,penguin
19688_train.jpg,tuning-fork
2650_train.jpg,beer-mug
1987_train.jpg,ak47
16243_train.jpg,greyhound
20192_train.jpg,triceratops
20973_train.jpg,microscope
15018_train.jpg,baseball-bat
20092_train.jpg,frog
9607_train.jpg,basketball-hoop
19407_train.jpg,speed-boat
11150_train.jpg,horse
2631_train.jpg,beer-mug
4964_train.jpg,billiards
9840_train.jpg,mushroom
21121_train.jpg,steering-wheel
19564_train.jpg,gorilla
9739_train.jpg,mushroom
10824_train.jpg,football-helmet
155_train.jpg,hot-air-balloon
14925_train.jpg,motorbikes-101
1697_train.jpg,theodolite
3840_train.jpg,teepee
17174_train.jpg,fern
17925_train.jpg,grand-piano-101
3642_train.jpg,cake
11040_train.jpg,horse
9661_train.jpg,basketball-hoop
4832_train.jpg,tripod
19041_train.jpg,tennis-ball
11069_train.jpg,horse
14080_train.jpg,spoon
7545_train.jpg,drinking-straw
4695_train.jpg,backpack
12235_train.jpg,stirrups
19367_train.jpg,paper-shredder
21264_train.jpg,fire-hydrant
1321_train.jpg,chopsticks
15778_train.jpg,touring-bike
417_train.jpg,butterfly
19469_train.jpg,brain-101
15625_train.jpg,hammock
9918_train.jpg,covered-wagon
12231_train.jpg,stirrups
8632_train.jpg,ice-cream-cone
10290_train.jpg,soccer-ball
5117_train.jpg,billiards
12880_train.jpg,eyeglasses
19291_train.jpg,snail
7355_train.jpg,head-phones
2266_train.jpg,computer-keyboard
1905_train.jpg,welding-mask
2744_train.jpg,school-bus
2792_train.jpg,boxing-glove
1755_train.jpg,octopus
3565_train.jpg,sextant
13019_train.jpg,playing-card
4754_train.jpg,smokestack
1470_train.jpg,socks
7291_train.jpg,clutter
4305_train.jpg,car-side-101
2065_train.jpg,dumb-bell
9569_train.jpg,refrigerator
869_train.jpg,yo-yo
8618_train.jpg,ice-cream-cone
11531_train.jpg,t-shirt
5269_train.jpg,raccoon
7881_train.jpg,airplanes-101
1649_train.jpg,coffee-mug
17762_train.jpg,faces-easy-101
19761_train.jpg,goat
13151_train.jpg,car-tire
11743_train.jpg,bulldozer
1699_train.jpg,theodolite
19810_train.jpg,goat
19054_train.jpg,tennis-ball
2322_train.jpg,teddy-bear
14541_train.jpg,motorbikes-101
16500_train.jpg,rifle
12689_train.jpg,pram
6994_train.jpg,clutter
8051_train.jpg,airplanes-101
7783_train.jpg,airplanes-101
15772_train.jpg,pyramid
20260_train.jpg,minaret
6479_train.jpg,tomato
17564_train.jpg,faces-easy-101
9644_train.jpg,basketball-hoop
20422_train.jpg,breadmaker
1375_train.jpg,bear
3641_train.jpg,cake
6798_train.jpg,clutter
16434_train.jpg,penguin
242_train.jpg,chess-board
15350_train.jpg,mandolin
10561_train.jpg,calculator
13098_train.jpg,camel
19834_train.jpg,ipod
17728_train.jpg,faces-easy-101
5421_train.jpg,dice
20780_train.jpg,joy-stick
2208_train.jpg,soda-can
12705_train.jpg,pram
17868_train.jpg,sword
12614_train.jpg,radio-telescope
20450_train.jpg,hibiscus
16247_train.jpg,greyhound
2381_train.jpg,centipede
19100_train.jpg,palm-pilot
5126_train.jpg,billiards
3886_train.jpg,teepee
20046_train.jpg,comet
21176_train.jpg,jesus-christ
11599_train.jpg,blimp
17881_train.jpg,sword
14518_train.jpg,motorbikes-101
2_train.jpg,mattress
10064_train.jpg,iris
11308_train.jpg,bat
11897_train.jpg,ladder
7996_train.jpg,airplanes-101
17880_train.jpg,sword
10167_train.jpg,teapot
9910_train.jpg,covered-wagon
20632_train.jpg,saturn
7324_train.jpg,head-phones
12140_train.jpg,hot-tub
4980_train.jpg,billiards
17011_train.jpg,sushi
2504_train.jpg,photocopier
286_train.jpg,buddha-101
17333_train.jpg,flashlight
14670_train.jpg,motorbikes-101
4836_train.jpg,tripod
17032_train.jpg,sushi
15313_train.jpg,mandolin
9507_train.jpg,syringe
18050_train.jpg,hourglass
11386_train.jpg,t-shirt
11892_train.jpg,ladder
5601_train.jpg,mussels
16741_train.jpg,pci-card
10939_train.jpg,duck
15090_train.jpg,skunk
14926_train.jpg,motorbikes-101
10837_train.jpg,football-helmet
21111_train.jpg,steering-wheel
12618_train.jpg,radio-telescope
10480_train.jpg,self-propelled-lawn-mower
19227_train.jpg,tweezer
10469_train.jpg,self-propelled-lawn-mower
10985_train.jpg,telephone-box
17573_train.jpg,faces-easy-101
17270_train.jpg,swiss-army-knife
20143_train.jpg,triceratops
15916_train.jpg,waterfall
15467_train.jpg,hammock
16149_train.jpg,watch-101
14991_train.jpg,baseball-bat
649_train.jpg,stained-glass
15530_train.jpg,hammock
7504_train.jpg,giraffe
4407_train.jpg,french-horn
762_train.jpg,skateboard
21118_train.jpg,steering-wheel
2497_train.jpg,photocopier
10826_train.jpg,football-helmet
13884_train.jpg,elephant-101
13941_train.jpg,elephant-101
15515_train.jpg,hammock
10352_train.jpg,praying-mantis
18194_train.jpg,american-flag
5670_train.jpg,ewer-101
7175_train.jpg,clutter
7961_train.jpg,airplanes-101
3931_train.jpg,teepee
17351_train.jpg,flashlight
10143_train.jpg,teapot
2724_train.jpg,school-bus
15917_train.jpg,waterfall
3855_train.jpg,teepee
3044_train.jpg,electric-guitar-101
2834_train.jpg,boxing-glove
11345_train.jpg,t-shirt
1379_train.jpg,bear
12400_train.jpg,paperclip
17738_train.jpg,faces-easy-101
20121_train.jpg,frog
14068_train.jpg,mars
21175_train.jpg,jesus-christ
19082_train.jpg,tennis-ball
17095_train.jpg,scorpion-101
16571_train.jpg,trilobite-101
18797_train.jpg,wine-bottle
12613_train.jpg,radio-telescope
4465_train.jpg,umbrella-101
1695_train.jpg,theodolite
5170_train.jpg,tennis-racket
19609_train.jpg,gorilla
689_train.jpg,stained-glass
9088_train.jpg,toaster
314_train.jpg,buddha-101
2246_train.jpg,computer-keyboard
458_train.jpg,mailbox
20135_train.jpg,triceratops
18110_train.jpg,dog
4135_train.jpg,grapes
9187_train.jpg,picnic-table
4200_train.jpg,tricycle
15773_train.jpg,pyramid
2435_train.jpg,centipede
10996_train.jpg,telephone-box
15596_train.jpg,hammock
882_train.jpg,yo-yo
20264_train.jpg,minaret
99_train.jpg,mattress
8349_train.jpg,toad
6332_train.jpg,bonsai-101
14096_train.jpg,spoon
8370_train.jpg,toad
19659_train.jpg,gorilla
4194_train.jpg,tricycle
20954_train.jpg,washing-machine
16721_train.jpg,pci-card
15310_train.jpg,palm-tree
817_train.jpg,homer-simpson
543_train.jpg,gas-pump
20297_train.jpg,killer-whale
7924_train.jpg,airplanes-101
7790_train.jpg,airplanes-101
1449_train.jpg,socks
6576_train.jpg,people
7068_train.jpg,clutter
20389_train.jpg,breadmaker
1163_train.jpg,baseball-glove
19562_train.jpg,gorilla
467_train.jpg,mailbox
14059_train.jpg,mars
5871_train.jpg,binoculars
12667_train.jpg,radio-telescope
8811_train.jpg,tennis-shoes
3346_train.jpg,yarmulke
21122_train.jpg,steering-wheel
18300_train.jpg,golf-ball
2998_train.jpg,electric-guitar-101
11816_train.jpg,hawksbill-101
17553_train.jpg,faces-easy-101
8551_train.jpg,fire-extinguisher
21104_train.jpg,steering-wheel
10094_train.jpg,iris
7970_train.jpg,airplanes-101
6882_train.jpg,clutter
1627_train.jpg,kangaroo-101
10835_train.jpg,football-helmet
5922_train.jpg,binoculars
11979_train.jpg,ladder
3301_train.jpg,bowling-ball
10927_train.jpg,duck
1224_train.jpg,spider
17789_train.jpg,starfish-101
12274_train.jpg,screwdriver
5138_train.jpg,tennis-racket
17213_train.jpg,conch
2614_train.jpg,vcr
14568_train.jpg,motorbikes-101
3112_train.jpg,computer-mouse
6469_train.jpg,tomato
12498_train.jpg,leopards-101
15866_train.jpg,waterfall
12014_train.jpg,ladder
2941_train.jpg,unicorn
19855_train.jpg,ipod
1327_train.jpg,chopsticks
1171_train.jpg,baseball-glove
827_train.jpg,homer-simpson
8237_train.jpg,treadmill
19449_train.jpg,speed-boat
939_train.jpg,fireworks
10118_train.jpg,teapot
2364_train.jpg,teddy-bear
9952_train.jpg,covered-wagon
16982_train.jpg,sushi
6788_train.jpg,clutter
8188_train.jpg,fried-egg
706_train.jpg,skateboard
2405_train.jpg,centipede
1356_train.jpg,bear
12919_train.jpg,eyeglasses
6840_train.jpg,clutter
8095_train.jpg,airplanes-101
12404_train.jpg,paperclip
19441_train.jpg,speed-boat
15815_train.jpg,touring-bike
2112_train.jpg,laptop-101
6767_train.jpg,clutter
2992_train.jpg,electric-guitar-101
672_train.jpg,stained-glass
13213_train.jpg,video-projector
14950_train.jpg,motorbikes-101
14159_train.jpg,spoon
18329_train.jpg,owl
5703_train.jpg,tennis-court
2153_train.jpg,laptop-101
2317_train.jpg,teddy-bear
1121_train.jpg,baseball-glove
20440_train.jpg,breadmaker
105_train.jpg,mattress
8214_train.jpg,fried-egg
12055_train.jpg,xylophone
5570_train.jpg,mussels
3289_train.jpg,bowling-ball
11450_train.jpg,t-shirt
15055_train.jpg,skunk
19737_train.jpg,tuning-fork
2330_train.jpg,teddy-bear
16890_train.jpg,birdbath
13995_train.jpg,mars
7194_train.jpg,clutter
5209_train.jpg,raccoon
4494_train.jpg,umbrella-101
13523_train.jpg,galaxy
10634_train.jpg,horseshoe-crab
12533_train.jpg,leopards-101
20701_train.jpg,human-skeleton
17157_train.jpg,fern
12253_train.jpg,stirrups
10103_train.jpg,teapot
3337_train.jpg,bowling-ball
133_train.jpg,mattress
7072_train.jpg,clutter
7941_train.jpg,airplanes-101
11606_train.jpg,blimp
15964_train.jpg,cockroach
7713_train.jpg,airplanes-101
20809_train.jpg,joy-stick
1372_train.jpg,bear
8403_train.jpg,toad
13907_train.jpg,elephant-101
19171_train.jpg,tweezer
16630_train.jpg,cd
18399_train.jpg,rainbow
6494_train.jpg,people
427_train.jpg,mailbox
1196_train.jpg,baseball-glove
8338_train.jpg,toad
7548_train.jpg,drinking-straw
9147_train.jpg,picnic-table
17969_train.jpg,grand-piano-101
10992_train.jpg,telephone-box
4498_train.jpg,hamburger
8921_train.jpg,kayak
3967_train.jpg,microwave
12154_train.jpg,hot-tub
19901_train.jpg,ipod
17342_train.jpg,flashlight
14379_train.jpg,porcupine
675_train.jpg,stained-glass
4985_train.jpg,billiards
20749_train.jpg,joy-stick
11620_train.jpg,blimp
15746_train.jpg,pyramid
1295_train.jpg,chopsticks
12148_train.jpg,hot-tub
12766_train.jpg,cowboy-hat
2674_train.jpg,beer-mug
917_train.jpg,fireworks
16535_train.jpg,rifle
5382_train.jpg,doorknob
20009_train.jpg,comet
14584_train.jpg,motorbikes-101
17402_train.jpg,flashlight
19850_train.jpg,ipod
13130_train.jpg,car-tire
1519_train.jpg,cormorant
19007_train.jpg,cartman
2274_train.jpg,computer-keyboard
3913_train.jpg,teepee
11332_train.jpg,t-shirt
11970_train.jpg,ladder
6254_train.jpg,harpsichord
7103_train.jpg,clutter
573_train.jpg,ostrich
12655_train.jpg,radio-telescope
18294_train.jpg,golf-ball
21315_train.jpg,goldfish
15431_train.jpg,harp
14216_train.jpg,coin
2363_train.jpg,teddy-bear
20597_train.jpg,saturn
10152_train.jpg,teapot
16319_train.jpg,snowmobile
4251_train.jpg,hot-dog
3709_train.jpg,frisbee
4939_train.jpg,billiards
13660_train.jpg,revolver-101
11407_train.jpg,t-shirt
5547_train.jpg,mussels
3158_train.jpg,goose
1139_train.jpg,baseball-glove
10580_train.jpg,calculator
3518_train.jpg,desk-globe
10973_train.jpg,telephone-box
4552_train.jpg,watermelon
8949_train.jpg,kayak
1190_train.jpg,baseball-glove
12742_train.jpg,cowboy-hat
3342_train.jpg,yarmulke
13788_train.jpg,bathtub
20850_train.jpg,llama-101
20322_train.jpg,killer-whale
12590_train.jpg,coffin
3870_train.jpg,teepee
5952_train.jpg,binoculars
10838_train.jpg,football-helmet
4405_train.jpg,french-horn
4802_train.jpg,tripod
4511_train.jpg,hamburger
17377_train.jpg,flashlight
3098_train.jpg,computer-mouse
2412_train.jpg,centipede
371_train.jpg,butterfly
11603_train.jpg,blimp
5186_train.jpg,raccoon
11579_train.jpg,t-shirt
10710_train.jpg,frying-pan
20201_train.jpg,minaret
16881_train.jpg,birdbath
2738_train.jpg,school-bus
19323_train.jpg,snail
3655_train.jpg,cake
5440_train.jpg,dice
18967_train.jpg,cartman
3291_train.jpg,bowling-ball
18018_train.jpg,tower-pisa
16320_train.jpg,snowmobile
5822_train.jpg,chimp
14306_train.jpg,knife
4491_train.jpg,umbrella-101
4983_train.jpg,billiards
18059_train.jpg,hourglass
13427_train.jpg,ketch-101
18344_train.jpg,owl
16193_train.jpg,watch-101
10245_train.jpg,soccer-ball
15102_train.jpg,guitar-pick
507_train.jpg,gas-pump
16085_train.jpg,computer-monitor
4137_train.jpg,grapes
11285_train.jpg,bat
19121_train.jpg,palm-pilot
18365_train.jpg,owl
20394_train.jpg,breadmaker
2077_train.jpg,dumb-bell
12113_train.jpg,hot-tub
9243_train.jpg,tambourine
6906_train.jpg,clutter
936_train.jpg,fireworks
18265_train.jpg,golf-ball
16364_train.jpg,snowmobile
